filename,latitude,longitude
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10640813299565,34.81653756883852&source=outdoor.jpg",32.1064081329956,34.8165375688385
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10640973598956,34.82318336821518&source=outdoor.jpg",32.1064097359896,34.8231833682152
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10641037830754,34.82535529777718&source=outdoor.jpg",32.1064103783075,34.8253552977772
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10641275697092,34.82381162933997&source=outdoor.jpg",32.1064127569709,34.82381162934
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10642518943882,34.81672307998033&source=outdoor.jpg",32.1064251894388,34.8167230799803
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10642677814463,34.82328824720346&source=outdoor.jpg",32.1064267781446,34.8232882472035
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10643199904019,34.8239148227679&source=outdoor.jpg",32.1064319990402,34.8239148227679
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10644377048777,34.82339304182309&source=outdoor.jpg",32.1064437704878,34.8233930418231
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1064511912982,34.82401793183188&source=outdoor.jpg",32.1064511912982,34.8240179318319
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10645750395309,34.81644910970552&source=outdoor.jpg",32.1064575039531,34.8164491097055
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10645886540676,34.82534376601697&source=outdoor.jpg",32.1064588654068,34.825343766017
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10646088530076,34.82349817327383&source=outdoor.jpg",32.1064608853008,34.8234981732738
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10646667669159,34.81662628062001&source=outdoor.jpg",32.1064666766916,34.81662628062
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1064700947197,34.82411977718231&source=outdoor.jpg",32.1064700947197,34.8241197771823
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10647806981783,34.82360381003404&source=outdoor.jpg",32.1064780698178,34.823603810034
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10648921684083,34.82422238056402&source=outdoor.jpg",32.1064892168408,34.824222380564
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10649529765476,34.8237100363415&source=outdoor.jpg",32.1064952976548,34.8237100363415
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10650786387323,34.82432237241113&source=outdoor.jpg",32.1065078638732,34.8243223724111
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10651133681024,34.82531901596764&source=outdoor.jpg",32.1065113368102,34.8253190159676
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10651262467277,34.82381643099611&source=outdoor.jpg",32.1065126246728,34.8238164309961
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10651347252883,34.81635803882637&source=outdoor.jpg",32.1065134725288,34.8163580388264
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10652605910953,34.82441992121076&source=outdoor.jpg",32.1065260591095,34.8244199212108
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10652890507799,34.81652080373367&source=outdoor.jpg",32.106528905078,34.8165208037337
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10652985530947,34.82392240432095&source=outdoor.jpg",32.1065298553095,34.823922404321
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10653283296036,34.82619501102531&source=outdoor.jpg",32.1065328329604,34.8261950110253
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10654464292799,34.82641783499449&source=outdoor.jpg",32.106544642928,34.8264178349945
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10654791308933,34.82403326339777&source=outdoor.jpg",32.1065479130893,34.8240332633978
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10654892595962,34.82530706648498&source=outdoor.jpg",32.1065489259596,34.825307066485
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10655248333333,34.82456161106517&source=outdoor.jpg",32.1065524833333,34.8245616110652
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10656424318843,34.82413409785874&source=outdoor.jpg",32.1065642431884,34.8241340978587
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10657239077346,34.81627455008139&source=outdoor.jpg",32.1065723907735,34.8162745500814
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10657338505224,34.82467406984902&source=outdoor.jpg",32.1065733850522,34.824674069849
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10657915540855,34.82627571617442&source=outdoor.jpg",32.1065791554085,34.8262757161744
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10658227737463,34.82424478818272&source=outdoor.jpg",32.1065822773746,34.8242447881827
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10658554009377,34.81643537747001&source=outdoor.jpg",32.1065855400938,34.81643537747
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10659773369931,34.82480514521863&source=outdoor.jpg",32.1065977336993,34.8248051452186
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10659929477055,34.82434949739077&source=outdoor.jpg",32.1065992947705,34.8243494973908
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10661207176047,34.82492156289123&source=outdoor.jpg",32.1066120717605,34.8249215628912
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10661626545754,34.82445386951476&source=outdoor.jpg",32.1066162654575,34.8244538695148
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10661877777205,34.82491010645581&source=outdoor.jpg",32.106618777772,34.8249101064558
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10661975574249,34.82637083270379&source=outdoor.jpg",32.1066197557425,34.8263708327038
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10662399917692,34.82639325269994&source=outdoor.jpg",32.1066239991769,34.8263932526999
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1066336116053,34.82456068443787&source=outdoor.jpg",32.1066336116053,34.8245606844379
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10663825436998,34.8161890393247&source=outdoor.jpg",32.10663825437,34.8161890393247
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10664278448366,34.82502770332287&source=outdoor.jpg",32.1066427844837,34.8250277033229
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10664410583982,34.81634961413329&source=outdoor.jpg",32.1066441058398,34.8163496141333
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10664987177526,34.82524739674997&source=outdoor.jpg",32.1066498717753,34.82524739675
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.106650648742,34.82466581445269&source=outdoor.jpg",32.106650648742,34.8246658144527
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10666657527231,34.82514428916892&source=outdoor.jpg",32.1066665752723,34.8251442891689
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10666753500216,34.82649540499708&source=outdoor.jpg",32.1066675350022,34.8264954049971
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10666785490321,34.82477161824733&source=outdoor.jpg",32.1066678549032,34.8247716182473
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10667191937443,34.82535934920328&source=outdoor.jpg",32.1066719193744,34.8253593492033
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10668044688067,34.82657885956533&source=outdoor.jpg",32.1066804468807,34.8265788595653
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10668546289394,34.82487978058993&source=outdoor.jpg",32.1066854628939,34.8248797805899
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10669012686294,34.82525969552176&source=outdoor.jpg",32.1066901268629,34.8252596955218
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10669305268561,34.82546523637747&source=outdoor.jpg",32.1066930526856,34.8254652363775
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10670171274035,34.81626764182639&source=outdoor.jpg",32.1067017127404,34.8162676418264
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1067022139676,34.81610790933565&source=outdoor.jpg",32.1067022139676,34.8161079093356
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10670271531582,34.82498592107345&source=outdoor.jpg",32.1067027153158,34.8249859210734
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10670882305095,34.82660750334264&source=outdoor.jpg",32.106708823051,34.8266075033426
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10671328725039,34.82557205003683&source=outdoor.jpg",32.1067132872504,34.8255720500368
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10671365188299,34.82537518595684&source=outdoor.jpg",32.106713651883,34.8253751859568
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10672087521872,34.82667212031379&source=outdoor.jpg",32.1067208752187,34.8266721203138
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10672102603621,34.8250925668551&source=outdoor.jpg",32.1067210260362,34.8250925668551
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10673321747266,34.82567886356271&source=outdoor.jpg",32.1067332174727,34.8256788635627
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10673420695382,34.82509467281312&source=outdoor.jpg",32.1067342069538,34.8250946728131
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10673736915978,34.82549151861517&source=outdoor.jpg",32.1067373691598,34.8254915186152
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10674036400568,34.8251981174069&source=outdoor.jpg",32.1067403640057,34.8251981174069
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10674308133883,34.82673702839904&source=outdoor.jpg",32.1067430813388,34.826737028399
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10675343465394,34.82578500305402&source=outdoor.jpg",32.1067534346539,34.825785003054
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1067586755852,34.81618651191188&source=outdoor.jpg",32.1067586755852,34.8161865119119
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10675898665114,34.82679994453815&source=outdoor.jpg",32.1067589866511,34.8267999445382
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10676115918846,34.82560810382863&source=outdoor.jpg",32.1067611591885,34.8256081038286
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10676338282407,34.82518969358472&source=outdoor.jpg",32.1067633828241,34.8251896935847
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10676922312246,34.81602408335751&source=outdoor.jpg",32.1067692231225,34.8160240833575
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10677141778034,34.82686504450908&source=outdoor.jpg",32.1067714177803,34.8268650445091
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10677338629903,34.82589004732557&source=outdoor.jpg",32.106773386299,34.8258900473256
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10677855837665,34.82540711216921&source=outdoor.jpg",32.1067785583766,34.8254071121692
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10678504835138,34.82572485735846&source=outdoor.jpg",32.1067850483514,34.8257248573585
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10678879349921,34.82530232001852&source=outdoor.jpg",32.1067887934992,34.8253023200185
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10679412463685,34.82599500723059&source=outdoor.jpg",32.1067941246368,34.8259950072306
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10679768017003,34.8255116514777&source=outdoor.jpg",32.10679768017,34.8255116514777
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10680907388997,34.82584287429257&source=outdoor.jpg",32.10680907389,34.8258428742926
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10681088898185,34.82540003617594&source=outdoor.jpg",32.1068108889818,34.8254000361759
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10681469055662,34.82609954582008&source=outdoor.jpg",32.1068146905566,34.8260995458201
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10681713703573,34.82561779117663&source=outdoor.jpg",32.1068171370357,34.8256177911766
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10682356337028,34.82695501930314&source=outdoor.jpg",32.1068235633703,34.8269550193031
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10682595162423,34.81610159079744&source=outdoor.jpg",32.1068259516242,34.8161015907974
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10683257292539,34.8159451436427&source=outdoor.jpg",32.1068325729254,34.8159451436427
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1068338441123,34.82550204835559&source=outdoor.jpg",32.1068338441123,34.8255020483556
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10683463089068,34.82620341038391&source=outdoor.jpg",32.1068346308907,34.8262034103839
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10683518611263,34.82572502583386&source=outdoor.jpg",32.1068351861126,34.8257250258339
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10684581291672,34.82595769003996&source=outdoor.jpg",32.1068458129167,34.82595769004
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10685248078418,34.825831754931&source=outdoor.jpg",32.1068524807842,34.825831754931
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10685361507588,34.82630668516165&source=outdoor.jpg",32.1068536150759,34.8263066851616
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10685627142913,34.82560161751674&source=outdoor.jpg",32.1068562714291,34.8256016175167
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10686304581323,34.82635815402958&source=outdoor.jpg",32.1068630458132,34.8263581540296
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10686514580922,34.82593772575746&source=outdoor.jpg",32.1068651458092,34.8259377257575
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10687274680506,34.82602053116875&source=outdoor.jpg",32.1068727468051,34.8260205311688
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10687597937822,34.82604420187687&source=outdoor.jpg",32.1068759793782,34.8260442018769
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1068795382021,34.82570506149703&source=outdoor.jpg",32.1068795382021,34.825705061497
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10688193045682,34.82646126014642&source=outdoor.jpg",32.1068819304568,34.8264612601464
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10689158556941,34.81603284507164&source=outdoor.jpg",32.1068915855694,34.8160328450716
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10689167600394,34.81587976768714&source=outdoor.jpg",32.1068916760039,34.8158797676871
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10689599266058,34.82614831921979&source=outdoor.jpg",32.1068959926606,34.8261483192198
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1069007420166,34.82656411342825&source=outdoor.jpg",32.1069007420166,34.8265641134282
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10690395945675,34.82581355960894&source=outdoor.jpg",32.1069039594568,34.8258135596089
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10690604890743,34.82620046208092&source=outdoor.jpg",32.1069060489074,34.8262004620809
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10691958292367,34.82666662963923&source=outdoor.jpg",32.1069195829237,34.8266666296392
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10692594557648,34.82630373686223&source=outdoor.jpg",32.1069259455765,34.8263037368622
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10692674481737,34.82591489739497&source=outdoor.jpg",32.1069267448174,34.825914897395
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10693653125641,34.81583317886357&source=outdoor.jpg",32.1069365312564,34.8158331788636
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1069379922752,34.82676712404717&source=outdoor.jpg",32.1069379922752,34.8267671240472
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10694583435421,34.8264055794893&source=outdoor.jpg",32.1069458343542,34.8264055794893
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10694945708924,34.82601598234864&source=outdoor.jpg",32.1069494570892,34.8260159823486
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1069570656629,34.82687132474604&source=outdoor.jpg",32.1069570656629,34.826871324746
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10695804201301,34.81596317257011&source=outdoor.jpg",32.106958042013,34.8159631725701
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10696169387786,34.82607014698713&source=outdoor.jpg",32.1069616938779,34.8260701469871
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10696693350479,34.82650792741657&source=outdoor.jpg",32.1069669335048,34.8265079274166
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1069779206194,34.82697080807566&source=outdoor.jpg",32.1069779206194,34.8269708080757
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10698447886247,34.82617148446896&source=outdoor.jpg",32.1069844788625,34.826171484469
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10698819855379,34.82661120182637&source=outdoor.jpg",32.1069881985538,34.8266112018264
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10700859488504,34.81575895683365&source=outdoor.jpg",32.107008594885,34.8157589568336
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10700889627867,34.82628023470028&source=outdoor.jpg",32.1070088962787,34.8262802347003
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10700936723793,34.82671405492777&source=outdoor.jpg",32.1070093672379,34.8267140549278
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1070212141445,34.81589257329062&source=outdoor.jpg",32.1070212141445,34.8158925732906
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.107030585434,34.82681699214203&source=outdoor.jpg",32.107030585434,34.826816992142
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10703162818709,34.82638174040715&source=outdoor.jpg",32.1070316281871,34.8263817404072
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10705165449824,34.82691967652274&source=outdoor.jpg",32.1070516544982,34.8269196765227
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10705361033877,34.82648442531077&source=outdoor.jpg",32.1070536103388,34.8264844253108
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10707556906334,34.82658694161734&source=outdoor.jpg",32.1070755690633,34.8265869416173
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10708181467324,34.81568347102547&source=outdoor.jpg",32.1070818146732,34.8156834710255
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1070821530384,34.81582424863409&source=outdoor.jpg",32.1070821530384,34.8158242486341
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1071001657623,34.82670167212851&source=outdoor.jpg",32.1071001657623,34.8267016721285
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10712324924047,34.82680957931895&source=outdoor.jpg",32.1071232492405,34.8268095793189
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10714440829283,34.82690906272045&source=outdoor.jpg",32.1071444082928,34.8269090627205
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10714458175909,34.81575432322011&source=outdoor.jpg",32.1071445817591,34.8157543232201
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10715547802764,34.81560486798702&source=outdoor.jpg",32.1071554780276,34.815604867987
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10718577889599,34.82697072383919&source=outdoor.jpg",32.107185778896,34.8269707238392
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10720810029715,34.81554707406701&source=outdoor.jpg",32.1072081002972,34.815547074067
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10720965956101,34.81568128058808&source=outdoor.jpg",32.107209659561,34.8156812805881
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10726220848606,34.81547967586025&source=outdoor.jpg",32.1072622084861,34.8154796758603
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10727129211651,34.81561219753386&source=outdoor.jpg",32.1072712921165,34.8156121975339
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10727561654317,34.81547571621395&source=outdoor.jpg",32.1072756165432,34.815475716214
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10733069808172,34.81539500678775&source=outdoor.jpg",32.1073306980817,34.8153950067878
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10733143964138,34.8155464000852&source=outdoor.jpg",32.1073314396414,34.8155464000852
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10734400496007,34.8154035158227&source=outdoor.jpg",32.1073440049601,34.8154035158227
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10739493169793,34.81547866488674&source=outdoor.jpg",32.1073949316979,34.8154786648867
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10739882761371,34.81531075887124&source=outdoor.jpg",32.1073988276137,34.8153107588712
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.107414603282,34.8153288721803&source=outdoor.jpg",32.107414603282,34.8153288721803
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10747074151942,34.81516972767331&source=outdoor.jpg",32.1074707415194,34.8151697276733
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10747121464146,34.81539728148034&source=outdoor.jpg",32.1074712146415,34.8153972814803
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10748372295808,34.81494267875091&source=outdoor.jpg",32.1074837229581,34.8149426787509
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10748892464423,34.81525035306403&source=outdoor.jpg",32.1074889246442,34.815250353064
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10748922579091,34.81502372559682&source=outdoor.jpg",32.1074892257909,34.8150237255968
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10753519830011,34.81473964005762&source=outdoor.jpg",32.1075351983001,34.8147396400576
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10754123092221,34.81532255358455&source=outdoor.jpg",32.1075412309222,34.8153225535846
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1075577748063,34.81459271051182&source=outdoor.jpg",32.1075577748063,34.8145927105118
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10756074109509,34.81517351883758&source=outdoor.jpg",32.1075607410951,34.8151735188376
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10760010389151,34.81480147844927&source=outdoor.jpg",32.1076001038915,34.8148014784493
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10761101595112,34.81524807836753&source=outdoor.jpg",32.1076110159511,34.8152480783675
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10763399069264,34.8150872487467&source=outdoor.jpg",32.1076339906926,34.8150872487467
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10767335177206,34.81518160665415&source=outdoor.jpg",32.1076733517721,34.8151816066541
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10770932445804,34.81499845112089&source=outdoor.jpg",32.107709324458,34.8149984511209
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.1077441254458,34.81510713131442&source=outdoor.jpg",32.1077441254458,34.8151071313144
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10774828536331,34.81494251025427&source=outdoor.jpg",32.1077482853633,34.8149425102543
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10780986469162,34.81503804779653&source=outdoor.jpg",32.1078098646916,34.8150380477965
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10783602234426,34.81501134110455&source=outdoor.jpg",32.1078360223443,34.8150113411046
"D:/gsv_image/all_last/ALL\tel aviv_heading=300.0&fov=64.0&location=32.10790595197551,34.81507899242485&source=outdoor.jpg",32.1079059519755,34.8150789924249
